ExperimentName,participante,Session,SessionDate,SessionTime,Cond,pronome,referencia,item,tt2,tt2.RT,tt3,tt3.RT,tt4,tt4.RT,tt5,tt5.RT,tt6,tt6.RT,tt7,tempo.pronome,tt8,tempo.adverbio,tt9,tt9.RT,tt10,tt10.RT,tt11,tt11.RT,tt12,tt12.RT,tt13,tt13.RT,tt14,tt14.RT,Comp
Lista4,1d,4,10/10/13,18:24:15,2,p,inf,i_11,Durante as aulas de teatro,2148,Lorena,764,era,493,uma pessoa,744,bem tímida,842,e eles,951,raramente,735,conseguiam,833,superar,942,aquela timidez,904,quase doentia,818,nas atividades,1119,em grupo.,657,2664
Lista4,1d,4,10/10/13,18:24:15,2,s,ind,i_31,+,475,Alice,455,sempre,484,comia,464,bastante carne,844,e ele,570,geralmente,706,assava,948,uma picanha,893,suculenta,1193,e apetitosa,840,ali na churrascaria,757,do Leblon.,661,2926
Lista4,1d,4,10/10/13,18:24:15,2,s,cor,i_24,+,446,Samuel,603,não,434,dava conta,736,de suas obrigações,1425,e ele,774,frequentemente,646,contratava,668,funcionários,1056,para cobrir,804,o trabalho que sobrava,2162,quando as coisas,1242,apertavam.,1543,4022
Lista4,1d,4,10/10/13,18:24:15,2,s,ind,i_2,+,416,Natália,686,sempre,609,mostrou,808,bastante dedicação,1542,e ele,903,obviamente,1025,estava,1015,muito contente,941,com o desempenho,806,tão exemplar,1141,na enfermaria,774,da clínica.,918,2888
Lista4,1d,4,10/10/13,18:24:15,2,p,cor,i_20,+,354,Emerson e Luana,1107,fofocavam,933,sobre,527,qualquer coisa,745,e eles,666,obviamente,702,adoravam,593,ouvir,520,uma fofoca maldosa,1266,e bem contada,974,sobre detalhes,1798,da vida alheia.,924,2760
Lista4,1d,4,10/10/13,18:24:15,2,s,inf,i_1,Ali na confecção da loja,2188,Adriana,962,costurava,651,por dez horas,2112,todo dia,649,e ele,222,ainda assim,2453,dizia,704,que o trabalho,642,de costura,488,era muito tranquilo,1395,e quase nada,922,cansativo.,804,2525
Lista4,1d,4,10/10/13,18:24:15,2,p,inf,i_26,Na santa casa de saúde,2870,Aline,608,nunca,599,parava,702,para descansar,1216,e eles,1582,raramente,845,chamavam,1178,outras pessoas,826,para ajudá-la,920,com o trabalho,594,nos plantões,569,do turno da noite.,977,2340
Lista4,1d,4,10/10/13,18:24:15,2,p,ind,i_36,+,432,Carina,606,tocava,869,flauta,689,sem muito empenho,1587,e eles,594,obviamente,681,estavam,637,bastante descontentes,1714,com,524,aquela situação,870,nas apresentações,1138,da orquestra.,675,3108
Lista4,1d,4,10/10/13,18:24:15,2,p,cor,i_41,+,473,Estela e Diogo,1637,traduziam,786,obras,1377,importantes,856,e eles,981, felizmente,940,conseguiam,1734,um bom lucro,2798,publicando,1835,as melhores traduções,10720,na forma,841,de coleções especiais.,3830,15353
Lista4,1d,4,10/10/13,18:24:15,2,p,cor,i_21,+,319,Pâmela e Maurício,818,ganhavam,864,a vida,524,como repórteres,950,e eles,559,com frequência,679,publicavam,588,as matérias,819,mais importantes,993,com muito destaque,1000,nas edições semanais,942,da revista.,791,2812
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_26,Na santa casa de saúde,308,Aline,1015,nunca,541,parava,487,para descansar,450,e eles,447,raramente,541,chamavam,342,outras pessoas,392,para ajudá-la,392,com o trabalho,423,nos plantões,485,do turno da noite.,785,1207
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_32,Na lanchonete vegetariana,953,Celina,657,sempre,790,se alimentava,389,muito bem,709,e ele,536,geralmente,513,preparava,476,as refeições,1048,apenas,381,com alimentos saudáveis,1261,e produzidos,953,de forma orgânica.,1073,2690
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_39,+,402,Sueli,305,trabalhava,660,como,473,advogada,517,e eles,1263,semanalmente,683,revisavam,799,todos os contratos,1229,de licitação,1275,e de venda,999,ali na sede,797,da construtora.,957,3503
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_23,+,855,Cecília e Leonardo,1379,gastavam,603,sem,625,se preocuparem,744,e eles,409,inclusive,504,parcelavam,867,todas aquelas compras,478,em várias vezes,459,com juros,552,em seus cartões,1136,de crédito.,113,1489
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_24,+,201,Samuel,528,não,394,dava conta,394,de suas obrigações,409,e ele,856,frequentemente,661,contratava,409,funcionários,488,para cobrir,420,o trabalho que sobrava,994,quando as coisas,825,apertavam.,454,1902
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_19,+,682,Joelma,4078,fazia,727,uma torta,473,bem gostosa,581,e ele,413,geralmente,508,vendia,455,esse quitute,484,por um preço,559,bastante razoável,696,na doceria,619,onde trabalhava.,545,1739
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_41,+,390,Estela e Diogo,454,traduziam,1027,obras,440,importantes,438,e eles,340, felizmente,565,conseguiam,493,um bom lucro,489,publicando,1028,as melhores traduções,1034,na forma,447,de coleções especiais.,1437,2551
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_3,+,788,Michel e Fabrício,595,acabaram,619,compondo,1265,belas canções,861,e eles,778,claramente,633,lucravam,495,um bom dinheiro,1178,com as composições,1610,mais famosas,920,que tocavam bastante,1858,na rádio.,613,3708
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_9,+,477,Eduardo,570,era,562,competente,491,no que fazia,726,e ele,664,inclusive,477,dependia,2009,dessa competência,710,para fechar,1193,vários contratos,1384,com clientes,655,milionários.,531,3287
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_12,+,5384,Joana,539,era,597,professora,476,fazia tempo,649,e ele,349,quase nunca,1054,recebia,627,reclamações graves,777,sobre as aulas,777,que eram dadas,809,ali,487,na escola estadual.,915,2363
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_14,+,413,Caetano,492,era,327,sempre,362,ríspida e rude,1403,e ele,497,naturalmente,636,recebia,402,muitas críticas,1185,por causa,575,desse comportamento,616,e de seu péssimo,734,humor.,495,2376
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_11,Durante as aulas de teatro,327,Lorena,698,era,413,uma pessoa,364,bem tímida,333,e eles,831,raramente,460,conseguiam,441,superar,535,aquela timidez,752,quase doentia,1105,nas atividades,723,em grupo.,773,2392
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_28,+,284,Irene,415,passava,510,toneladas,537,de roupa,322,e eles,420,claramente,611,dependiam,553,daquelas roupas todas,834,para conseguir,655,algum lucro,692,na lavanderia,423,onde ela trabalhava.,614,2181
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_37,+,269,Valéria,386,tocava,353,guitarra,482,como ninguém,334,e ele,351,claramente,656,sentia,1205,bastante orgulho,675,de um talento,823,tão natural,885,ali na escola,672,de música.,612,2383
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_15,+,488,Antônio,2211,estava,375,sempre,568,na correria,736,e ele,609,quase nunca,584,deixava,431,os funcionários,589,contratados,564,tirarem uma folga,668,durante as horas,1137,do expediente.,738,1821
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_42,+,493,Cândido,1241,viajava,550,quase,974,todo dia,486,e ele,418,quase sempre,416,tentava,414,fazer as reservas,765,dos voos,1277,em classe executiva,1481,quando a viagem,1068,era longa.,752,3523
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_30,Nas negociações da empresa,1032,Vitória,381,sabia,589,usar bem,405,sua lábia,324,e ele,598,obviamente,749,dependia,607,desse talento único,933,para ganhar,606,dinheiro,373,às custas,630,de seus clientes.,604,1912
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_13,Dentro da Polícia Federal,735,Marília,368,era,432,rebelde,398,ao extremo,301,e eles,352,frequentemente,497,comentavam,349,que isso,398,atrapalhava bastante,525,a carreira,376,e qualquer plano,712,de promoção.,523,1299
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_5,+,327,Carolina,490,anunciou,437,sua,691,aposentadoria,2550,e ele,669,naturalmente,481,lamentava,1869,o fim prematuro,1792,de uma carreira,599,tão bela,733,na companhia,815,de balé.,669,3124
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_31,+,326,Alice,424,sempre,327,comia,1721,bastante carne,850,e ele,495,geralmente,522,assava,452,uma picanha,593,suculenta,585,e apetitosa,912,ali na churrascaria,1307,do Leblon.,837,2090
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_2,+,523,Natália,1061,sempre,6122,mostrou,431,bastante dedicação,749,e ele,398,obviamente,749,estava,399,muito contente,461,com o desempenho,603,tão exemplar,1009,na enfermaria,775,da clínica.,871,2073
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_10,Na loja onde trabalhava,482,Solange,1694,era,584,mais sincera,1040,do que deveria,1189,e ele,516,inclusive,430,vivia,396,enfrentando,524,problemas graves,838,por causa disso,739,e de sua falta,916,de educação.,718,2101
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_40,+,3716,Ângelo,475,trabalhava,711,como,586,secretário,2065,e ele,445,geralmente,490,recebia,726,várias ligações,760,de pessoas,840,muito importantes,550,ao longo,511,de todo o dia.,937,2150
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_18,+,452,Teresa e Josué,1009,falavam,455,feito,404,umas matracas,675,e eles,423,quase nunca,325,percebiam,471,quão inconveniente,1444,era,408,aquele falatório,711,em meio,394,às outras vozes.,314,2563
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_29,+,620,Talita,450,roncava,639,além,389,do aceitável,996,e eles,459,inclusive,616,chegavam,430,a despertar,509,com aquela sinfonia,871,de roncos,435,na hospedagem,465,da vila.,893,1815
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_17,+,239,Luiz e Damião,549,estudavam,430,física,316,todo dia,430,e eles,300,certamente,384,possuíam,335,os melhores livros,625,e revistas,359,sobre o assunto,296,que mais,540,lhes interessava.,405,1280
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_33,+,247,Nádia,588,só cantava,340,música,437,sertaneja,387,e eles,307,geralmente,374,prometiam,326,um novo repertório,1400,para cada,350,show feito,463,na casa noturna,396,da cidade.,428,2213
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_27,+,450,Suzana,575,nunca foi,583,muito,527,responsável,489,e eles,452,com frequência,625,perdiam,535,vários clientes,545,e muito dinheiro,666,por causa disso,638,ali na agência,1332,de viagens.,557,1849
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_36,+,358,Carina,455,tocava,596,flauta,299,sem muito empenho,1358,e eles,342,obviamente,568,estavam,336,bastante descontentes,754,com,499,aquela situação,509,nas apresentações,600,da orquestra.,447,1762
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_6,Na vila onde morava,729,Daniela,347,costumava,493,contar,329,muita vantagem,283,e eles,511,logicamente,537,estavam,435,mais que acostumados,609,a lidar,599,com tanta mentira,958,contada,487,todos os dias.,754,2166
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_21,+,233,Pâmela e Maurício,591,ganhavam,311,a vida,330,como repórteres,476,e eles,376,com frequência,456,publicavam,405,as matérias,468,mais importantes,656,com muito destaque,325,nas edições semanais,920,da revista.,257,1449
Lista4,2d,4,10-16-2013,17:32:08,2,s,ind,i_4,+,328,Cristina,474,adorava,262,ouvir,411,boa música,506,e ele,501,quase sempre,512,tocava,459,alguma coisa,568,que lhe agradava,848, e animava,541,ali na quermesse,775,do bairro.,1031,1957
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_25,Nas aulas de recuperação,939,Verônica,356,não costumava,677,estudar,345,muito,378,e ele,459,naturalmente,648,tentava,1389,escolher,692,tópicos de estudo,2103,que a motivassem,384,e melhorassem,1024,seu desempenho.,534,3179
Lista4,2d,4,10-16-2013,17:32:08,2,s,cor,i_8,+,328,Mateus,442,entoava,440,canções,549,populares,430,e ele,380,rapidamente,493,seguia,328,a melodia cantada,763,com um batuque,699,animado,286,para dar cadência,578,à música.,426,1748
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_35,Na delegacia distrital,930,Bárbara,988,tinha fama,787,de ser,386,muito brava,306,e ele,421,obviamente,595,respeitava,731,apenas,397,superiores,828,que fossem autoritários,2218,e impusessem,1887,respeito.,385,3443
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_38,Na secretaria de cultura,901,Marcela,415,tomou posse,2990,como,483,secretária,606,e ele,725,certamente,407,estava,342,bem contente,472,com sua nomeação,836,inesperada,481,feita pelo ministro,1037,da cultura.,482,1789
Lista4,2d,4,10-16-2013,17:32:08,2,p,ind,i_34,+,229,Jéssica,459,tinha,360,uma paciência,633,incrível,542,e eles,408,geralmente,471,recebiam,371,elogios,403,pelo trabalho,338,que ela desempenhava,1220,na clínica,401,de pediatria.,496,1961
Lista4,2d,4,10-16-2013,17:32:08,2,s,inf,i_1,Ali na confecção da loja,231,Adriana,237,costurava,243,por dez horas,201,todo dia,272,e ele,260,ainda assim,217,dizia,416,que o trabalho,494,de costura,217,era muito tranquilo,224,e quase nada,534,cansativo.,384,935
Lista4,2d,4,10-16-2013,17:32:08,2,p,cor,i_20,+,385,Emerson e Luana,1121,fofocavam,1010,sobre,521,qualquer coisa,563,e eles,412,obviamente,299,adoravam,382,ouvir,253,uma fofoca maldosa,242,e bem contada,808,sobre detalhes,855,da vida alheia.,1123,1303
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_22,Na filial da Globo,1432,Mariana,173,ganhava bem,150,como ,143,maquiadora,137,e eles,147,claramente,125,estavam,199,bastante contentes,158,com o trabalho,152,realizado,177,junto às atrizes,153,mais famosas.,147,487
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_16,Na mesa de operações,177,Fernanda,153,estava,178,sentindo,171,muita dor,147,e eles,173,felizmente,166,sabiam,174,como aliviar,135,aquele sofrimento,160,sem fim,122,de forma,164,muito rápida.,269,417
Lista4,2d,4,10-16-2013,17:32:08,2,p,inf,i_7,Na cantina italiana,197,Samira,188,cozinhava,164,com muita,189,pimenta,149,e eles,190,certamente,166,achavam,143,que isso afastaria,153,os clientes,258,mais sensíveis,535,e de paladar,144,mais delicado.,154,946
Lista4,3d,4,10-17-2013,13:48:39,2,s,cor,i_9,+,1523,Eduardo,1044,era,1049,competente,1630,no que fazia,1195,e ele,730,inclusive,556,dependia,628,dessa competência,938,para fechar,740,vários contratos,2101,com clientes,606,milionários.,405,3779
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_27,+,1141,Suzana,982,nunca foi,1165,muito,1565,responsável,3005,e eles,1682,com frequência,653,perdiam,450,vários clientes,799,e muito dinheiro,637,por causa disso,595,ali na agência,811,de viagens.,585,2031
Lista4,3d,4,10-17-2013,13:48:39,2,p,cor,i_41,+,799,Estela e Diogo,1118,traduziam,1279,obras,443,importantes,536,e eles,498, felizmente,493,conseguiam,569,um bom lucro,689,publicando,485,as melhores traduções,816,na forma,734,de coleções especiais.,1343,1990
Lista4,3d,4,10-17-2013,13:48:39,2,s,cor,i_42,+,811,Cândido,586,viajava,609,quase,536,todo dia,1122,e ele,643,quase sempre,729,tentava,635,fazer as reservas,976,dos voos,616,em classe executiva,1182,quando a viagem,1453,era longa.,1025,2774
Lista4,3d,4,10-17-2013,13:48:39,2,s,ind,i_4,+,1089,Cristina,468,adorava,705,ouvir,483,boa música,447,e ele,492,quase sempre,1976,tocava,727,alguma coisa,665,que lhe agradava,941, e animava,838,ali na quermesse,1987,do bairro.,833,2444
Lista4,3d,4,10-17-2013,13:48:39,2,s,ind,i_5,+,778,Carolina,1578,anunciou,905,sua,452,aposentadoria,817,e ele,623,naturalmente,1333,lamentava,2813,o fim prematuro,1562,de uma carreira,890,tão bela,837,na companhia,1106,de balé.,1093,3289
Lista4,3d,4,10-17-2013,13:48:39,2,s,inf,i_32,Na lanchonete vegetariana,2824,Celina,1076,sempre,1416,se alimentava,1677,muito bem,521,e ele,723,geralmente,2933,preparava,732,as refeições,1613,apenas,1035,com alimentos saudáveis,4144,e produzidos,518,de forma orgânica.,736,6792
Lista4,3d,4,10-17-2013,13:48:39,2,p,inf,i_6,Na vila onde morava,978,Daniela,1370,costumava,529,contar,444,muita vantagem,1081,e eles,2397,logicamente,571,estavam,435,mais que acostumados,1104,a lidar,707,com tanta mentira,741,contada,567,todos os dias.,1551,2552
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_34,+,916,Jéssica,478,tinha,634,uma paciência,639,incrível,1525,e eles,598,geralmente,733,recebiam,607,elogios,630,pelo trabalho,572,que ela desempenhava,3588,na clínica,496,de pediatria.,1452,4790
Lista4,3d,4,10-17-2013,13:48:39,2,s,cor,i_40,+,916,Ângelo,910,trabalhava,968,como,496,secretário,860,e ele,568,geralmente,480,recebia,572,várias ligações,980,de pessoas,699,muito importantes,702,ao longo,593,de todo o dia.,1320,2381
Lista4,3d,4,10-17-2013,13:48:39,2,s,ind,i_19,+,482,Joelma,782,fazia,413,uma torta,620,bem gostosa,514,e ele,557,geralmente,918,vendia,864,esse quitute,780,por um preço,588,bastante razoável,515,na doceria,654,onde trabalhava.,514,1883
Lista4,3d,4,10-17-2013,13:48:39,2,p,cor,i_20,+,987,Emerson e Luana,1826,fofocavam,951,sobre,527,qualquer coisa,618,e eles,544,obviamente,617,adoravam,495,ouvir,587,uma fofoca maldosa,914,e bem contada,973,sobre detalhes,1748,da vida alheia.,1069,2474
Lista4,3d,4,10-17-2013,13:48:39,2,p,cor,i_23,+,783,Cecília e Leonardo,1278,gastavam,442,sem,1127,se preocuparem,585,e eles,576,inclusive,473,parcelavam,773,todas aquelas compras,1173,em várias vezes,756,com juros,517,em seus cartões,687,de crédito.,962,2446
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_33,+,1041,Nádia,1158,só cantava,1302,música,912,sertaneja,2362,e eles,569,geralmente,481,prometiam,429,um novo repertório,1180,para cada,475,show feito,535,na casa noturna,1025,da cidade.,566,2190
Lista4,3d,4,10-17-2013,13:48:39,2,p,cor,i_21,+,484,Pâmela e Maurício,2111,ganhavam,1481,a vida,844,como repórteres,1337,e eles,2418,com frequência,654,publicavam,531,as matérias,525,mais importantes,887,com muito destaque,1154,nas edições semanais,1475,da revista.,726,2566
Lista4,3d,4,10-17-2013,13:48:39,2,s,cor,i_24,+,976,Samuel,488,não,435,dava conta,481,de suas obrigações,973,e ele,533,frequentemente,494,contratava,426,funcionários,776,para cobrir,808,o trabalho que sobrava,2406,quando as coisas,708,apertavam.,2406,3990
Lista4,3d,4,10-17-2013,13:48:39,2,s,inf,i_30,Nas negociações da empresa,8289,Vitória,637,sabia,435,usar bem,528,sua lábia,506,e ele,421,obviamente,1092,dependia,518,desse talento único,1073,para ganhar,468,dinheiro,417,às custas,367,de seus clientes.,591,1958
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_39,+,1529,Sueli,602,trabalhava,513,como,476,advogada,504,e eles,515,semanalmente,510,revisavam,729,todos os contratos,907,de licitação,773,e de venda,1829,ali na sede,634,da construtora.,719,3509
Lista4,3d,4,10-17-2013,13:48:39,2,p,inf,i_7,Na cantina italiana,1018,Samira,368,cozinhava,1008,com muita,455,pimenta,468,e eles,704,certamente,578,achavam,395,que isso afastaria,1018,os clientes,608,mais sensíveis,471,e de paladar,515,mais delicado.,878,2097
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_28,+,707,Irene,406,passava,389,toneladas,437,de roupa,482,e eles,398,claramente,477,dependiam,537,daquelas roupas todas,1091,para conseguir,1190,algum lucro,453,na lavanderia,514,onde ela trabalhava.,909,2734
Lista4,3d,4,10-17-2013,13:48:39,2,p,inf,i_13,Dentro da Polícia Federal,1148,Marília,253,era,946,rebelde,475,ao extremo,472,e eles,516,frequentemente,542,comentavam,407,que isso,454,atrapalhava bastante,835,a carreira,496,e qualquer plano,748,de promoção.,557,1785
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_29,+,688,Talita,468,roncava,464,além,413,do aceitável,508,e eles,407,inclusive,501,chegavam,544,a despertar,538,com aquela sinfonia,963,de roncos,428,na hospedagem,602,da vila.,417,1929
Lista4,3d,4,10-17-2013,13:48:39,2,s,inf,i_35,Na delegacia distrital,1017,Bárbara,415,tinha fama,477,de ser,378,muito brava,443,e ele,456,obviamente,421,respeitava,483,apenas,479,superiores,507,que fossem autoritários,1062,e impusessem,874,respeito.,438,2048
Lista4,3d,4,10-17-2013,13:48:39,2,s,ind,i_37,+,569,Valéria,561,tocava,426,guitarra,488,como ninguém,515,e ele,445,claramente,780,sentia,668,bastante orgulho,1040,de um talento,277,tão natural,745,ali na escola,522,de música.,821,2062
Lista4,3d,4,10-17-2013,13:48:39,2,s,inf,i_25,Nas aulas de recuperação,1430,Verônica,2076,não costumava,582,estudar,462,muito,379,e ele,444,naturalmente,713,tentava,396,escolher,444,tópicos de estudo,1049,que a motivassem,686,e melhorassem,434,seu desempenho.,511,2179
Lista4,3d,4,10-17-2013,13:48:39,2,p,ind,i_36,+,1120,Carina,562,tocava,410,flauta,537,sem muito empenho,1267,e eles,446,obviamente,476,estavam,440,bastante descontentes,870,com,498,aquela situação,765,nas apresentações,653,da orquestra.,610,2133
